latitude,longitude,accuracy,speed,bearing,kf_latitude,kf_longitude,kf_speed_lat,kf_speed_long,kf_loc_covariance_long,kf_vel_covariance_long,kf_speed_total,scan_id_label
42.65233621,-71.3194254,3,1.39,300,42.6523189158125,-71.3193907755816,-0.014773393307533,-0.797759797692633,1.13772987607737,0.185887143476133,0.797896577235677,3
42.65233708,-71.31943971,3,0.92,296.7999878,42.6523243585129,-71.3194071337878,0.150795685058183,-0.982992937302097,1.13772987607728,0.18588714347609,0.994492057996428,3
42.65233438,-71.31944924,3,0.65,296.7999878,42.6523292481758,-71.3194238876363,0.175561394226551,-1.06489397583457,1.13772987607719,0.18588714347607,1.0792687259953,3
42.65233023,-71.31945196,3,0,0,42.6523314966348,-71.3194382981274,0.223816032165345,-1.17288615901802,1.13772987607711,0.185887143476063,1.19405006522771,3
42.65232908,-71.31945293,3,0,0,42.6523320235666,-71.3194490199176,0.239548204374802,-1.16956795536228,1.13772987607707,0.185887143476062,1.19384778947297,3
42.65232812,-71.31945144,3,0,0,42.6523320450093,-71.3194560558509,0.16968826021109,-1.02846930955724,1.13772987607704,0.185887143476062,1.04237384193705,3
42.65232487,-71.31944721,3,0,0,42.6523313630817,-71.3194592029691,0.0995550910584544,-0.800387452947828,1.13772987607703,0.185887143476062,0.806555200213828,3
42.65232021,-71.31944779,3,0,0,42.6523293702495,-71.3194584589007,0.0173000306558077,-0.540580645743482,1.13772987607702,0.185887143476063,0.540857398593319,3
42.65231737,-71.3194462,3,0,0,42.6523259842869,-71.3194569778075,-0.0912897162816662,-0.342370782429665,1.13772987607702,0.185887143476062,0.35433256265871,3
42.65231505,-71.31944437,3,0,0,42.6523222826139,-71.3194545210826,-0.168580230168673,-0.16618101600036,1.13772987607702,0.185887143476062,0.236718026526572,3
42.65231423,-71.31944003,3,0,0,42.6523187385983,-71.3194514566202,-0.219557518443347,-0.0347359215538191,1.13772987607702,0.185887143476062,0.222288299627294,3
42.65231499,-71.31943307,3,0,0,42.6523159849242,-71.3194472876074,-0.232289278456509,0.0937190357100722,1.13772987607702,0.185887143476062,0.250482667145396,3
42.65231829,-71.31942487,3,0,0,42.652314505891,-71.3194414515573,-0.208007189812807,0.233755384535594,1.13772987607702,0.185887143476062,0.312903452862388,3
42.65232128,-71.31941716,3,0,0,42.6523149558177,-71.3194340533043,-0.137317535292256,0.376459692060464,1.13772987607702,0.185887143476062,0.400721855212564,3
42.65232221,-71.3194155,3,0,0,42.652316696087,-71.3194258566355,-0.0402317693698187,0.497091490337767,1.13772987607702,0.185887143476062,0.498716898683861,3
42.65232253,-71.31941455,3,0,0,42.65231859449,-71.3194195674427,0.0276697083316315,0.529577592141714,1.13772987607702,0.185887143476062,0.530299951779908,3
42.65232264,-71.31941401,3,0,0,42.6523202195744,-71.3194151484396,0.0644942587596768,0.498748072921274,1.13772987607702,0.185887143476062,0.502900735389842,3
42.65232276,-71.31941393,3,0,0,42.6523214403549,-71.319412350666,0.0844755023708506,0.43519751749267,1.13772987607702,0.185887143476062,0.443320414297143,3
42.65232278,-71.31941395,3,0,0,42.6523223374761,-71.3194108859886,0.090663150641592,0.352997243234338,1.13772987607702,0.185887143476062,0.364454195496913,3
42.65232278,-71.31941402,3,0,0,42.6523229418942,-71.319410368021,0.0740916995355301,0.259909169291288,1.13772987607702,0.185887143476062,0.270263494060427,3
42.65232275,-71.31941407,3,0,0,42.6523232343724,-71.3194105184592,0.0582877680172427,0.179072557404192,1.13772987607702,0.185887143476062,0.188320059249432,3
42.65232274,-71.31941412,3,0,0,42.6523233214868,-71.3194110197948,0.0508306333790322,0.118030761148181,1.13772987607702,0.185887143476062,0.128510753896055,3
42.65232271,-71.31941422,3,0,0,42.6523233444239,-71.3194116365637,0.0341028368587411,0.0676827275328965,1.13772987607702,0.185887143476062,0.0757888849905197,3
42.65232267,-71.31941429,3,0,0,42.6523232729079,-71.3194122893087,0.0135461722904789,0.0225519732441922,1.13772987607702,0.185887143476062,0.0263076088029699,3
42.6523226,-71.31941438,3,0,0,42.6523231022775,-71.3194129436967,0.0122415810348985,0.000546335965309449,1.13772987607702,0.185887143476062,0.0122537663279898,3
42.65232253,-71.31941445,3,0,0,42.652322970865,-71.3194134854559,0.00378391011732813,-0.0154837623655968,1.13772987607702,0.185887143476062,0.0159394125603891,3
42.65232248,-71.31941449,3,0,0,42.652322821723,-71.3194139237118,-0.00167806155301466,-0.0247173818311206,1.13772987607702,0.185887143476062,0.0247742780956604,3
42.65232241,-71.31941452,3,0,0,42.6523226849003,-71.3194142573929,-0.00597315751962762,-0.0251439753648955,1.13772987607702,0.185887143476062,0.0258437247297048,3
42.65232234,-71.31941451,3,0,0,42.6523225525596,-71.3194144747777,-0.00832800677860597,-0.0258933842950023,1.13772987607702,0.185887143476062,0.0271996883650012,3
42.65232229,-71.31941451,3,0,0,42.6523224321774,-71.3194146104784,-0.00905337490998511,-0.0229109429892799,1.13772987607702,0.185887143476062,0.0246348311526339,3
42.65232225,-71.31941453,3,0,0,42.6523223384608,-71.3194146835366,-0.0128861160358617,-0.0154547847003332,1.13772987607702,0.185887143476062,0.0201221856820611,3
42.65232221,-71.31941455,3,0,0,42.6523222423879,-71.3194146994926,-0.010258525839204,-0.010433466694057,1.13772987607702,0.185887143476062,0.0146319711471016,3
42.65232218,-71.31941455,3,0,0,42.652322180511,-71.3194146920826,-0.00796691040931715,-0.00747668202571615,1.13772987607702,0.185887143476062,0.0109257693360126,3
42.65232215,-71.31941457,3,0,0,42.6523221446097,-71.3194146776684,-0.0091922528316599,-0.000141573311462266,1.13772987607702,0.185887143476062,0.0091933429786818,3
42.65232211,-71.31941459,3,0,0,42.6523220991337,-71.3194146387338,-0.00317684232230439,0.00247291011526247,1.13772987607702,0.185887143476062,0.00402586780445556,3
42.65232203,-71.31941469,3,0,0,42.6523220898395,-71.3194146097595,-0.00450513525767191,0.00406733966724184,1.13772987607702,0.185887143476062,0.00606955481552292,3
42.65232195,-71.31941479,3,0,0,42.6523220432001,-71.3194146240421,-0.00146826999635039,0.00624801033946634,1.13772987607702,0.185887143476062,0.0064182123667156,3
42.65232189,-71.31941486,3,0,0,42.6523220136195,-71.3194146623243,-0.0170855418493438,0.00931032444727691,1.13772987607702,0.185887143476062,0.0194575918756469,3
42.65232183,-71.31941485,3,0,0,42.6523218883894,-71.3194146979955,-0.0189745253152071,0.0114328630094311,1.13772987607702,0.185887143476062,0.0221527191904256,3
42.65232176,-71.31941486,3,0,0,42.6523217829545,-71.3194147072639,-0.0245529294812,0.0148763372508854,1.13772987607702,0.185887143476062,0.0287080434044339,3
42.65232172,-71.31941483,3,0,0,42.6523216511864,-71.3194146812914,-0.0133936878730031,-0.00456272587848775,1.13772987607702,0.185887143476062,0.0141495350553172,3
42.65232168,-71.31941476,3,0,0,42.6523215973904,-71.3194147770399,0.00844292401882039,0.0151540617139549,1.13772987607702,0.185887143476062,0.0173472923656093,3
42.65232164,-71.31941462,3,0,0,42.652321670332,-71.3194147032025,0.00623461157929484,0.0182938373724528,1.13772987607702,0.185887143476062,0.0193270501462181,3
42.65232164,-71.31941446,3,0,0,42.6523216894026,-71.3194145890604,0.00379646942090945,0.0213007182697965,1.13772987607702,0.185887143476062,0.0216363993971534,3
42.65232164,-71.31941429,3,0,0,42.6523216904043,-71.3194144378331,0.000672490769654659,0.0180200324417005,1.13772987607702,0.185887143476062,0.0180325764391895,3
42.65232167,-71.3194141,3,0,0,42.6523216771409,-71.319414285791,-0.00307628564644791,0.00465332734713958,1.13772987607702,0.185887143476062,0.00557826037203164,3
42.65232168,-71.31941388,3,0,0,42.6523216570768,-71.3194141962889,0.000532889794589839,0.00948831618819427,1.13772987607702,0.185887143476062,0.00950326868084489,3
42.6523217,-71.31941374,3,0,0,42.6523216566013,-71.3194140289771,0.0143284689025153,0.00872762822167847,1.13772987607702,0.185887143476062,0.0167772618584257,3
42.6523217,-71.31941356,3,0,0,42.6523217411907,-71.3194138776507,0.0124349527827463,0.0101397794704935,1.13772987607702,0.185887143476062,0.0160450359432246,3
42.65232168,-71.31941344,3,0,0,42.6523217994641,-71.3194137152237,-0.00726742311540995,0.0191890784273977,1.13772987607702,0.185887143476062,0.0205191659097346,3
42.65232164,-71.31941327,3,0,0,42.6523217269276,-71.3194135151626,-0.015896129267712,0.013825203026015,1.13772987607702,0.185887143476062,0.0210671109648747,3
42.65232157,-71.31941315,3,0,0,42.6523216248827,-71.3194133570787,-0.0217959764254961,0.0149305327144571,1.13772987607702,0.185887143476062,0.0264194132311498,3
42.65232153,-71.3194131,3,0,0,42.6523214958525,-71.3194132090169,-0.0134609634106538,0.0164143815572387,1.13772987607702,0.185887143476062,0.0212280347147252,3
42.6523215,-71.31941308,3,0,0,42.6523214518494,-71.3194131003792,-0.0190892989477033,0.0274180456077892,1.13772987607702,0.185887143476062,0.0334088395378468,3
42.65232145,-71.31941307,3,0,0,42.6523213735595,-71.3194129649741,-0.00868305946059,0.0262563331800888,1.13772987607702,0.185887143476062,0.0276548468384833,3
42.65232141,-71.31941308,3,0,0,42.6523213614752,-71.3194128791165,-0.00667330672645101,0.0198107484026136,1.13772987607702,0.185887143476062,0.0209045156589899,3
42.65232137,-71.31941309,3,0,0,42.6523213434198,-71.3194128655768,0.000459616343870177,0.0195859516277726,1.13772987607702,0.185887143476062,0.0195913437096336,3
42.65232132,-71.31941316,3,0,0,42.6523213529745,-71.3194128579232,0.00383002624853918,0.0143549153054209,1.13772987607702,0.185887143476062,0.0148570755699197,3
42.65232128,-71.31941322,3,0,0,42.652321359987,-71.3194129084813,0.00131974339985586,0.0136779967183276,1.13772987607702,0.185887143476062,0.0137415179972244,3
42.65232122,-71.31941326,3,0,0,42.6523213357924,-71.3194129628934,0.000394924585052817,0.00957871056054032,1.13772987607702,0.185887143476062,0.00958684835754096,3
42.65232116,-71.31941333,3,0,0,42.6523212950542,-71.3194130280272,-0.00243395848322639,0.00246107928123407,1.13772987607702,0.185887143476062,0.00346136752261145,3
42.65232112,-71.3194134,3,0,0,42.6523212312196,-71.3194131285919,-0.00227773148362267,-0.00383649831424279,1.13772987607702,0.185887143476062,0.00446170147215989,3
42.65232105,-71.31941353,3,0,0,42.6523211884431,-71.319413252909,-0.0150281340565543,-0.00247393242087034,1.13772987607702,0.185887143476062,0.0152304023205167,3
42.65232098,-71.31941365,3,0,0,42.6523210630984,-71.3194133731548,-0.0124349288246249,-0.00110340572212302,1.13772987607702,0.185887143476062,0.0124837878490906,3
42.65232094,-71.31941371,3,0,0,42.6523209718385,-71.3194134708832,-0.0105624544877944,-0.0184909279902912,1.13772987607702,0.185887143476062,0.0212950666293595,3
42.65232089,-71.31941382,3,0,0,42.6523209102993,-71.3194136476877,-0.0100492296264262,-0.020126735845517,1.13772987607702,0.185887143476062,0.0224960554737905,3
42.65232088,-71.31941386,3,0,0,42.6523208555773,-71.3194138159239,-0.00949674404647908,-0.0102971168936541,1.13772987607702,0.185887143476062,0.0140078108141819,3
42.65232087,-71.31941396,3,0,0,42.6523208226684,-71.3194138819885,-0.0111449294067805,-0.00862474050157531,1.13772987607702,0.185887143476062,0.0140923951194122,3
42.65232089,-71.31941397,3,0,0,42.65232079458,-71.3194139452019,-0.0168985496058585,-0.0166471426030665,1.13772987607702,0.185887143476062,0.0237210525826425,3
42.6523209,-71.319414,3,0,0,42.6523207579358,-71.3194140353762,-0.0218417443626228,-0.0122895844451155,1.13772987607702,0.185887143476062,0.0250618371759891,3
42.65232091,-71.31941404,3,0,0,42.6523207070661,-71.3194140808177,-0.0156658973533408,-0.00938924704676721,1.13772987607702,0.185887143476062,0.0182641260396066,3
42.65232089,-71.31941406,3,0,0,42.6523207071135,-71.3194141129702,-0.00806409248350772,-0.00391893984695362,1.13772987607702,0.185887143476062,0.00896591752731457,3
42.65232086,-71.3194141,3,0,0,42.6523207355389,-71.3194141094787,-0.00174022690721269,-0.00507357281481909,1.13772987607702,0.185887143476062,0.00536372359428209,3
42.65232082,-71.31941406,3,0,0,42.6523207692657,-71.3194141255524,0.0059509060206447,-0.00932634106770068,1.13772987607702,0.185887143476062,0.011063178574787,3
42.6523208,-71.31941407,3,0,0,42.6523208177368,-71.3194141475203,0.00442948873620827,-0.00418741879070256,1.13772987607702,0.185887143476062,0.00609547755249126,3
42.65232076,-71.31941399,3,0,0,42.6523208347754,-71.3194141369643,0.000357483759265389,-0.00390286940336151,1.13772987607702,0.185887143476062,0.00391920709045005,3
42.65232078,-71.31941395,3,0,0,42.6523208093547,-71.3194140978277,-0.00195201856316801,-0.0039529841561381,1.13772987607702,0.185887143476062,0.00440868009835499,3
42.65232081,-71.31941388,3,0,0,42.6523207881527,-71.319414066181,-0.00102968480971326,0.00484533757191637,1.13772987607702,0.185887143476062,0.00495353883533567,3
42.65232084,-71.31941381,3,0,0,42.6523207932602,-71.3194139723879,-0.00262554100275247,0.00588942077761513,1.13772987607702,0.185887143476062,0.0064481580821921,3
42.65232088,-71.31941375,4,0,0,42.6523207955576,-71.3194138848933,0.00174317153237563,0.00911349303020115,1.13772987607702,0.185887143476062,0.00927870692514909,3
42.65232092,-71.31941371,4,0,0,42.6523208331613,-71.319413793357,0.000302635182723211,0.0102500535676969,1.26527259545434,0.196512421136101,0.0102545202810506,3
42.65232096,-71.31941368,4,0,0,42.6523208666657,-71.3194137062702,-0.00228452472958318,0.00233129989889555,1.35441749117989,0.200399465435488,0.00326404847676432,3
42.65232101,-71.3194137,4,0,0,42.6523208926165,-71.3194136808909,-0.00726756910762966,-0.00338155563615616,1.40669232941351,0.201433325913483,0.00801576442110124,3
42.65232103,-71.31941373,4,0,0,42.6523208997785,-71.3194137005206,-0.00718184762578422,-0.00857907458895333,1.4329721758437,0.201725201556729,0.0111883625308982,3
42.65232106,-71.31941375,4,0,0,42.6523209125869,-71.3194137552778,-0.007102045557977,-0.00602068100009028,1.44424791007791,0.202049990477699,0.00931062032371791,3
42.65232103,-71.31941381,4,0,0,42.652320928319,-71.3194137840641,-0.00177231532652996,-0.00425893788779348,1.4482299002195,0.202523479030837,0.00461298748629734,3
42.65232099,-71.31941389,4,0,0,42.6523209525841,-71.3194138161907,0.00438602042627932,-0.0019542617217314,1.44931100362488,0.203048458797495,0.00480169908019693,3
42.65232096,-71.31941395,4,0,0,42.6523209816501,-71.319413855795,0.0125245705983345,0.00170293345066118,1.44957325485983,0.203518526363137,0.0126398121429888,3
42.65232091,-71.31941402,4,0,0,42.6523210377299,-71.3194138820459,0.00861384819889258,0.00133812214041187,1.44978838949335,0.203878399522626,0.00871716419807642,3
42.65232086,-71.3194141,4,0,0,42.6523210297269,-71.3194139261112,0.0122654586755348,0.000763744734003519,1.45011591202279,0.204121101045536,0.0122892140733234,3
42.65232084,-71.31941414,4,0,0,42.6523210180927,-71.3194139908091,0.023634682633657,0.00613030884523755,1.45050115744068,0.204267138488384,0.0244167751706011,3
42.65232083,-71.31941419,4,0,0,42.652321072392,-71.3194140145259,0.0170852370439801,0.00401225717112967,1.45086067835616,0.204345581471976,0.017550029414684,3
42.65232082,-71.31941425,4,0,0,42.6523210703898,-71.3194140573046,0.011245718232555,0.000569618192471059,1.45114453810454,0.204382761554133,0.0112601351435591,3
42.65232082,-71.31941428,4,0,0,42.6523210386256,-71.3194141313846,0.00319767782649186,0.00781089463192374,1.45134096294131,0.20439787564431,0.00844009587819077,3
42.65232081,-71.3194143,4,0,0,42.6523209786128,-71.3194141454936,-0.00383073138854767,0.00406640204596736,1.45146203105929,0.204402854259952,0.00558660259644911,3
42.6523208,-71.31941431,4,0,0,42.6523208961107,-71.3194141855106,-0.00199292398477099,0.00751085975969851,1.45152870908253,0.20440407665835,0.0077707631760937,3
42.6523208,-71.31941431,3,0,0,42.6523208532424,-71.3194141991481,-0.00518681671663792,0.012950440450359,1.45156123732043,0.204404398593986,0.0139505188258462,3
42.65232079,-71.3194143,3,0,0,42.6523208096556,-71.319414193636,-0.00638788956282489,0.011757786914921,1.28731680847585,0.192585914657044,0.0133809822585464,3
42.65232076,-71.31941435,3,0,0,42.6523207711137,-71.3194141795421,-0.00370329258794834,0.00482044276939037,1.20462954593448,0.189548826721577,0.00607873707976591,3
42.65232071,-71.31941441,3,0,0,42.6523209614889,-71.3194142408342,-0.251096592538341,0.0228253400438466,1.1649679058616,0.188877073051982,0.252131899870847,3
42.65232066,-71.31941445,3,0,0,42.6523196800217,-71.3194141987032,-0.214241999206591,0.0184374518227008,1.14790146979886,0.188521786775984,0.215033890012136,3
42.6523206,-71.31941448,3,0,0,42.6523190368786,-71.3194142080505,-0.168120533508795,0.0140098939643992,1.14167205827854,0.188019704784635,0.168703262909096,3
42.65232055,-71.31941453,3,0,0,42.6523188308022,-71.3194142493232,-0.120896513532296,0.0138893583951139,1.13987645094592,0.187426547848085,0.121691746888984,3
42.6523205,-71.31941453,3,0,0,42.6523189105738,-71.3194142857637,-0.083007019106883,0.00363072994970152,1.13946448116422,0.18688072311341,0.0830863852925261,3
42.65232045,-71.31941454,3,0,0,42.6523191151408,-71.3194143630956,-0.0463465541620064,0.00249721120328709,1.13926262931789,0.18646327686658,0.0464137818593316,3
42.65232041,-71.31941454,3,0,0,42.6523194098338,-71.3194144186392,-0.0335620958144577,0.000448395482263221,1.13897899195049,0.186187423280309,0.0335650910019227,3
42.65232036,-71.31941455,3,0,0,42.6523196352784,-71.3194144574877,-0.0233603773846253,-0.00685389033501661,1.13863805060184,0.186027200375342,0.0243450825481564,3
42.65232032,-71.31941455,3,0,0,42.652319802533,-71.3194145275189,-0.0154971064458418,-0.00398290900708779,1.13832011951644,0.185945283128282,0.0160007459936245,3
42.65232027,-71.31941457,3,0,0,42.6523199249397,-71.3194145581787,-0.00707635699398963,0.000155979015285436,1.13807442413708,0.185908919708992,0.00707807585150056,3
42.65232024,-71.31941457,3,0,0,42.6523200206664,-71.3194145722024,-0.000415625304898097,0.0119805865371081,1.13791062662051,0.185895380579258,0.0119877937155762,3
42.65232021,-71.31941457,3,0,0,42.6523201029522,-71.319414519528,0.000772034858033374,0.0159993335481552,1.13781472355128,0.185891423984107,0.0160179496755091,3
42.65232014,-71.31941457,3,0,0,42.6523201445816,-71.3194144626117,0.00487812171407382,0.0128336920258454,1.13776530393883,0.185890549117875,0.0137295201107528,3
42.65232007,-71.31941453,3,0,0,42.6523201650653,-71.319414442015,0.00515862916897932,0.00920570237133406,1.13774317834532,0.185890187070011,0.0105525547168745,3
42.65231999,-71.31941451,3,0,0,42.6523201527338,-71.3194144306325,0.00422061852044845,0.00559650943047097,1.13773485517154,0.185889661476111,0.00700960330550189,3
42.65231995,-71.31941442,3,0,0,42.6523201147008,-71.3194144336338,-0.00244606356143706,0.0032475242090108,1.13773239224056,0.185888997944653,0.0040656660505631,3
42.65231992,-71.31941431,3,0,0,42.6523200459786,-71.3194144095906,-0.0100809849142325,-0.00113818022590923,1.13773184895698,0.185888361477529,0.0101450338130355,3
42.65231988,-71.3194142,3,0,0,42.6523199556478,-71.3194143761903,-0.0160492827381857,-0.00108902592524439,1.13773164530041,0.185887860682658,0.0160861882954316,3
42.65231985,-71.31941409,3,0,0,42.6523198567463,-71.3194143035434,-0.0213286191263725,-0.011828001494849,1.13773135105043,0.185887522433209,0.024388759976678,3
42.65231984,-71.31941404,3,0,0,42.6523197484652,-71.3194142817653,-0.0128662561432837,-0.00411303483358465,1.13773097042322,0.185887322295287,0.0135076867999989,3
42.65231978,-71.31941395,3,0,0,42.6523197200219,-71.3194142073974,-0.00744864230318772,-0.00342718442170599,1.13773059958365,0.185887218213068,0.00819926004107822,3
42.6523197,-71.31941389,3,0,0,42.6523197036669,-71.3194141202646,-0.00127980603727767,-0.00685139695729089,1.13773030468499,0.185887171233209,0.00696990270803167,3
42.65231965,-71.31941386,3,0,0,42.6523196889364,-71.3194140544663,0.00734423705555309,-0.016106546470685,1.13773010385838,0.185887153459034,0.0177019393609993,3
42.65231961,-71.3194138,3,0,0,42.6523197119518,-71.319414062464,0.00237912502071797,-0.00533280481527438,1.1377299841724,0.185887148234953,0.00583943859133906,3
42.65231953,-71.31941377,3,0,0,42.6523196801947,-71.3194139872924,0.00601708729943723,-0.00277006700795359,1.13772992148854,0.185887147183772,0.00662409320568497,3
42.65231946,-71.31941375,3,0,0,42.65231966345,-71.3194139185627,-0.0101207107688895,0.000625429378079416,1.13772989297667,0.185887146889446,0.0101400171782143,3
42.65231933,-71.31941377,3,0,0,42.6523195378551,-71.3194138470325,-0.0102850400031178,-0.00304977916555455,1.13772988209015,0.185887146391176,0.01072768385181,3
42.65231921,-71.31941375,3,0,0,42.6523194128406,-71.3194138274604,-0.0140030636084156,-0.00737607498750727,1.13772987885494,0.185887145677067,0.0158269476729616,3
42.65231909,-71.31941378,4,0,0,42.6523192674482,-71.3194138355449,-0.011693251565732,-0.002539627756734,1.13772987820504,0.185887144949783,0.0119658614951983,3
42.65231899,-71.31941379,4,0,0,42.6523191455847,-71.3194138300994,-0.00889041124522739,-0.00412539151261552,1.26527259792614,0.19651242210625,0.00980093195781022,3
42.65231888,-71.31941381,4,0,0,42.652319040002,-71.3194138266892,-0.000348133928986162,-0.0183330437821796,1.3544174935628,0.200399465991276,0.0183363489155237,3
42.6523188,-71.31941384,4,0,0,42.6523189785978,-71.3194139147718,0.00256109554239766,-0.0145232863902092,1.40669233133413,0.201433326193815,0.0147473746120902,3
42.65231872,-71.31941387,4,0,0,42.652318928976,-71.3194139659744,-0.00151244968325833,-0.00508812296821221,1.43297217719175,0.201725201681507,0.0053081540467508,3
42.65231864,-71.31941388,4,0,0,42.6523188520864,-71.3194139613756,-0.011369210015505,0.00264186634068432,1.44424791092302,0.202049990526572,0.0116721203788644,3
42.65231857,-71.31941392,4,0,0,42.6523187182785,-71.3194139144914,-0.011443890675477,-0.0025205009240648,1.44822990069755,0.202523479048249,0.011718172156974,3
42.65231849,-71.31941398,4,0,0,42.6523186115819,-71.3194139275766,-0.0166917180488769,-0.00417430693296901,1.44931100386866,0.203048458804569,0.0172057632726315,3
42.65231841,-71.31941404,4,0,0,42.6523184799936,-71.3194139677199,-0.00988598373850656,-0.00366590807775481,1.44957325497086,0.203518526368032,0.0105437923211985,3
42.65231835,-71.31941409,4,0,0,42.6523184032045,-71.3194140102934,-0.00637787881516533,-0.00635852572058082,1.44978838953794,0.20387839952744,0.00900600841217809,3
42.65231828,-71.31941414,4,0,0,42.6523183517307,-71.319414069823,-0.00548215215815928,-0.00763755326054896,1.45011591203875,0.204121101050169,0.00940139415687548,3
42.65231822,-71.31941415,4,0,0,42.6523183009844,-71.3194141344524,-0.00880715630286259,-0.00577387063029371,1.45050115744666,0.204267138492331,0.0105310770673479,3
42.65231815,-71.31941418,4,0,0,42.6523182279345,-71.319414169908,-0.00862447551819761,-0.00373524401812685,1.45086067835977,0.204345581474952,0.00939859701439222,3
42.6523181,-71.31941421,4,0,0,42.652318147575,-71.3194141933844,0.0038142663838196,-0.00172130139007727,1.451144538108,0.204382761556142,0.00418467519913053,3
42.65231804,-71.31941424,4,0,0,42.6523181488538,-71.3194142065833,0.00341697342835879,-0.00348364735435663,1.45134096294473,0.204397875645533,0.00487970350529886,3
42.65231797,-71.31941429,4,0,0,42.6523181278121,-71.3194142346861,-1.07183345078028e-05,-0.00512209466641933,1.4514620310623,0.204402854260623,0.00512210588083221,3
42.6523179,-71.31941432,4,0,0,42.652318079465,-71.3194142809715,-0.0133251288994283,-0.00401624401614939,1.45152870908486,0.20440407665868,0.0139172294722634,3
42.65231784,-71.31941431,3,0,0,42.6523179505028,-71.3194143136422,-0.0165134956862175,-0.00579312239430221,1.45156123732205,0.204404398594129,0.0175001659093304,3
42.65231777,-71.31941433,3,0,0,42.6523178306878,-71.3194143404784,-0.0126882670256189,-0.00067917424337736,1.28731680847664,0.192585914657087,0.0127064313544864,3
42.6523177,-71.31941433,3,0,0,42.6523177465425,-71.3194143360599,-0.00886347735449418,-0.00426470341865157,1.20462954593487,0.18954882672159,0.00983610319500002,3
42.65231763,-71.31941431,3,0,0,42.65231768681,-71.3194143504862,-0.00766263250633189,-0.00719873576776385,1.16496790586178,0.188877073051987,0.0105136926710446,3
42.65231755,-71.31941429,3,0,0,42.6523176279732,-71.3194143701512,-0.00598139295170562,-0.00425508496397502,1.14790146979893,0.188521786775988,0.00734049110709631,3
42.65231749,-71.31941423,3,0,0,42.6523175688022,-71.319414365095,-0.00451789851309024,0.00344202218384835,1.14167205827856,0.18801970478464,0.00567969397843644,3
42.65231743,-71.31941415,3,0,0,42.6523175170607,-71.3194143032331,-0.00420797838113424,0.0110737591733972,1.13987645094593,0.187426547848089,0.0118463169080728,3
42.65231736,-71.31941406,3,0,0,42.6523174681407,-71.3194141912579,-0.0092392107603555,0.00949985723229945,1.13946448116422,0.186880723113414,0.0132518037605581,3
42.6523173,-71.319414,3,0,0,42.6523173822364,-71.3194140943441,-0.00775675032159533,0.00707147226308201,1.13926262931789,0.186463276866582,0.0104963277158779,3
42.65231724,-71.31941395,3,0,0,42.6523173173988,-71.3194140259326,-0.0111156130920774,0.00807989450996161,1.13897899195049,0.186187423280311,0.0137419630950192,3
42.65231716,-71.31941391,3,0,0,42.6523172357499,-71.3194139665866,-0.0107472602094626,0.0167180955361219,1.13863805060184,0.186027200375343,0.0198745646584975,3
42.6523171,-71.31941387,3,0,0,42.652317155385,-71.3194138643166,-0.0091597752965559,0.0130078865099838,1.13832011951644,0.185945283128282,0.0159093241509504,3
42.65231704,-71.31941384,3,0,0,42.6523170860355,-71.3194138086556,-0.00266134571054323,0.0154813671645794,1.13807442413708,0.185908919708992,0.015708452828829,3
42.65231695,-71.31941382,3,0,0,42.6523170577902,-71.3194137446731,-0.00489770014589134,0.00994660514574575,1.13791062662051,0.185895380579258,0.0110870384072772,3
42.65231686,-71.31941384,3,0,0,42.6523169935289,-71.3194137272785,-0.00514748677175268,0.00903990968576021,1.13781472355128,0.185891423984107,0.0104027201823403,3
42.65231677,-71.31941385,3,0,0,42.6523169169424,-71.3194137316192,-0.00403009979657096,0.0116592968389718,1.13776530393883,0.185890549117875,0.0123361625779486,3
42.6523167,-71.31941388,3,0,0,42.6523168371665,-71.3194137197941,0.000738151547546551,0.0069626333852429,1.13774317834532,0.185890187070011,0.00700165204537075,3
42.65231663,-71.31941393,3,0,0,42.652316787819,-71.3194137541808,0.000109285417249762,0.0119308338419349,1.13773485517154,0.185889661476111,0.0119313343539724,3
42.65231654,-71.31941399,3,0,0,42.6523167268257,-71.3194137634245,0.000320111018914319,0.00724124297145592,1.13773239224056,0.185888997944653,0.00724831503427452,3
42.65231644,-71.31941407,3,0,0,42.6523166558385,-71.319413816673,0.000177594200339095,0.00563920618697772,1.13773184895698,0.185888361477529,0.00564200196023024,3
42.65231634,-71.31941418,3,0,0,42.6523165700118,-71.3194138863279,0.00342551291128853,0.00243166701763867,1.13773164530041,0.185887860682658,0.00420085029369961,3
42.65231626,-71.31941426,3,0,0,42.652316497804,-71.3194139873038,0.00184780487343271,0.000212587035289035,1.13773135105043,0.185887522433209,0.00185999357468101,3
42.65231616,-71.31941436,3,0,0,42.652316416164,-71.319414087365,-0.000748097526848659,-0.00550485076772764,1.13773097042322,0.185887322295287,0.00555545064640382,3
42.65231605,-71.31941445,3,0,0,42.6523163175045,-71.3194142180544,-0.00577869701200758,-0.00624108345867032,1.13773059958365,0.185887218213068,0.00850555476701395,3
42.65231597,-71.31941453,3,0,0,42.6523161875206,-71.3194143357194,-0.00648630926146848,-0.00769036325606884,1.13773030468499,0.185887171233209,0.0100605116592401,3
42.65231587,-71.31941455,3,0,0,42.6523160707841,-71.3194144460502,-0.00380560402298044,-0.00842497247352074,1.13773010385838,0.185887153459034,0.00924460832914554,3
